train-AverageDiscountedReturn,train-MinReturn,Itr,LossBefore,n_timesteps,train-EnvExecTime,ItrTime,train-PolicyExecTime,train-NumTrajs,Time-SampleProc,LossAfter,train-StdReturn,train-MaxReturn,Time-Sampling,train-AverageReturn,Time-Optimization,Time
26.19859671489618,30.003083882192886,84,-6.7065043e-06,850000,2.5414185523986816,16.796977758407593,13.730137825012207,100,0.024000883102416992,0.01039695,1.5491806573059896,37.09701240321863,16.532979726791382,33.77325612145411,0.23999714851379395,1431.866187095642
26.218328841061215,30.392611945466527,85,-6.617731e-06,860000,2.532897472381592,16.970978498458862,13.884528160095215,100,0.016997337341308594,-0.00073364767,1.553514634748196,37.557328181404685,16.71198034286499,33.86880480297081,0.24100041389465332,1448.8501651287079
26.31576904437064,30.8897071273653,86,-6.575309e-06,870000,2.5478124618530273,16.76697826385498,13.700596332550049,100,0.017028331756591797,-0.0011493841,1.4228219537458817,38.380324856314196,16.509981870651245,33.992497032966874,0.2389674186706543,1465.6301431655884
26.660206709612456,31.352719844805065,87,-6.5344893e-06,880000,2.5805747509002686,16.651978731155396,13.556555032730103,100,0.015965700149536133,-0.0031822028,1.3992800801925207,37.52820637880258,16.3860125541687,34.277652579187524,0.2500004768371582,1482.2951216697693
26.588219611347995,30.586555889136807,88,-6.485655e-06,890000,2.569063186645508,16.76497769355774,13.682193040847778,100,0.021970033645629883,-0.001377104,1.517693075164173,38.19784702557153,16.504010438919067,34.23876523000676,0.23799753189086914,1499.0730993747711
26.925288954811922,30.954690203793643,89,-6.437423e-06,900000,2.595456838607788,16.90897822380066,13.795177936553955,100,0.01597309112548828,-0.002412908,1.5642755423136785,37.814042055099755,16.651004314422607,34.608184792739735,0.24100065231323242,1515.9940783977509
26.33456996375737,31.2627002192579,90,-6.4077376e-06,910000,2.6208534240722656,17.07097864151001,13.936558485031128,100,0.022997617721557617,0.0027989957,1.5054134426900343,37.04719112995766,16.809004545211792,34.01338386819838,0.23800110816955566,1533.0780563354492
26.56276617482531,30.46233290572233,91,-6.3494754e-06,920000,2.618988037109375,16.74297833442688,13.610918283462524,100,0.017000436782836914,-0.001992183,1.5441676013239258,38.66788023622833,16.486980199813843,34.34110015780606,0.2369978427886963,1549.8340339660645
26.497424089483875,29.71916647086375,92,-6.3035786e-06,930000,2.611811637878418,17.116978645324707,13.971956729888916,100,0.024966955184936523,0.0037331406,1.397762284482533,37.598696679359364,16.843981742858887,34.283816484336,0.24400091171264648,1566.964012145996
26.481433773139806,31.2622307406878,93,-6.2238973e-06,940000,2.4983835220336914,17.133978128433228,14.04599666595459,100,0.016970396041870117,-0.00013212432,1.44615773268291,38.42263082794532,16.875011920928955,34.3348459255409,0.24199581146240234,1584.110989332199
26.71321154208699,30.970738881667433,94,-6.1729334e-06,950000,2.556824207305908,16.798977613449097,13.734232425689697,100,0.01899552345275879,-0.00060822803,1.535954377329558,37.37983709743106,16.544982194900513,34.61685246366628,0.2330000400543213,1600.9229671955109
26.755816143361823,31.510127641077652,95,-6.1219307e-06,960000,2.4787614345550537,16.628979444503784,13.616044998168945,100,0.021003007888793945,0.0006335204,1.3551145709944104,37.51725123534197,16.36397933959961,34.65030643411626,0.24199819564819336,1617.563946723938
26.671314784713,31.36975209848111,96,-6.070026e-06,970000,2.5171635150909424,16.557979583740234,13.525904655456543,100,0.01797628402709961,-0.0027611786,1.4665311187083587,38.32625809389846,16.299981594085693,34.51513339788938,0.23900175094604492,1634.1349251270294
