Time,n_timesteps,train-PolicyExecTime,train-NumTrajs,ItrTime,Time-Optimization,Time-SampleProc,Time-Sampling,train-MaxReturn,train-AverageDiscountedReturn,LossBefore,train-EnvExecTime,train-MinReturn,LossAfter,train-StdReturn,Itr,train-AverageReturn
379.150119304657,220000,14.038879871368408,100,17.18280863761902,0.2609682083129883,0.0240023136138916,16.896808624267578,38.3677406547841,-10.583694356528461,-1.3347169e-05,2.589007616043091,-77.46028962057983,-0.014543929,25.180107524392064,21,-17.4131030704135
396.09910106658936,230000,13.836762189865112,100,16.932982683181763,0.25699782371520996,0.026999711990356445,16.648985147476196,45.36976930840935,-10.102529365588188,-1.3298043e-05,2.538426399230957,-98.53378489558601,-0.015031577,28.569490989395693,22,-17.15832559569503
413.2960834503174,240000,14.014044046401978,100,17.182981252670288,0.26799845695495605,0.029999494552612305,16.88498330116272,50.66116209517596,-9.663790278812003,-1.3211618e-05,2.604036808013916,-98.08140889911991,-0.016387118,26.84892472318667,23,-15.804297390144662
430.39492297172546,250000,14.068116188049316,100,17.084838151931763,0.24999737739562988,0.021966934204101562,16.811873197555542,45.622827782917426,-10.584851200166588,-1.3127517e-05,2.484734058380127,-89.11329945521456,-0.016308824,27.172972281695166,24,-17.585319260740825
447.4283812046051,260000,13.952958583831787,100,17.02045750617981,0.24796175956726074,0.029998779296875,16.742496967315674,61.46437005784607,-6.125418032091821,-1.30533e-05,2.540320873260498,-78.42260503589544,-0.01664865,26.973938509975856,25,-9.469739559665125
464.628089427948,270000,14.126316785812378,100,17.18670892715454,0.2480001449584961,0.03099822998046875,16.906710147857666,78.4020759605843,-7.347139992190594,-1.29606815e-05,2.5195670127868652,-124.90047764801409,-0.018811624,29.888841865924537,26,-12.175135454581577
481.3800721168518,280000,13.747645616531372,100,16.73898410797119,0.25100040435791016,0.027968406677246094,16.45901894569397,66.32594057474695,-10.836853217937966,-1.2811078e-05,2.427391290664673,-97.10816675589074,-0.015639449,27.373148646435837,27,-16.26119612217547
498.3977060317993,290000,13.870311260223389,100,17.004633903503418,0.24899983406066895,0.02700042724609375,16.72763228416443,30.465213652385863,-10.427107016023205,-1.2593145e-05,2.598959445953369,-114.82340604508532,-0.015953988,28.72826461601283,28,-17.260949566220674
515.6361863613129,300000,14.093056201934814,100,17.224479913711548,0.24599909782409668,0.023969650268554688,16.953511238098145,42.94359404743249,-8.799064199008088,-1.2433567e-05,2.587146282196045,-108.82422954155145,-0.014458889,27.716454428021244,29,-13.559162147898293
532.505140542984,310000,13.70393967628479,100,16.854954719543457,0.24700045585632324,0.027988910675048828,16.57898759841919,112.94205152546006,-8.06459505571273,-1.236048e-05,2.6066219806671143,-83.74674907457448,-0.017235862,29.396434015560413,30,-12.673904981647201
549.6081237792969,320000,14.021420955657959,100,17.089983224868774,0.24699640274047852,0.03000187873840332,16.812984943389893,39.72678542042269,-7.935589779691969,-1.2253364e-05,2.5376293659210205,-77.69464176803099,-0.014778403,25.96683592175183,31,-12.211015076172636
