Time,train-StdReturn,n_timesteps,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,train-MaxReturn,Time-Optimization,Time-Sampling,train-EnvExecTime,Time-SampleProc,LossAfter
1721.2644412517548,7.397862475572995,920000,-5.4811726e-06,249.51822471680924,17.7580783367157,14.232943058013916,230.9694204933083,138.50009593277363,100,91,262.8337546587767,0.25596141815185547,17.480119228363037,2.950754404067993,0.021997690200805664,0.021398181
1739.2355501651764,8.037852245474733,930000,-5.433207e-06,252.15172671164495,17.958189487457275,14.395675420761108,216.06906567630472,139.75776604079604,100,92,265.2011147307367,0.28302931785583496,17.65116262435913,2.9952285289764404,0.022997140884399414,0.0061741048
1757.3463325500488,11.167930001892387,940000,-5.407037e-06,248.17658543616778,18.085780382156372,14.344132661819458,220.40845718249764,137.35677898352625,100,93,264.2147318050238,0.33190107345581055,17.695262908935547,3.0363528728485107,0.05661630630493164,0.034565136
1775.2159163951874,8.466900675560522,950000,-5.3721355e-06,250.14956190554355,17.856584310531616,14.273285627365112,224.4541367707339,138.8939314661927,100,94,265.43141946228786,0.31099987030029297,17.49458384513855,2.9692530632019043,0.05100059509277344,0.009293589
1793.3137485980988,7.353855967180617,960000,-5.3741287e-06,247.8586219467065,18.084831953048706,14.43980598449707,221.69034852753416,137.47918345940715,100,95,261.9946055406897,0.31100010871887207,17.716312170028687,3.005751609802246,0.0565185546875,0.0112815965
1811.0748386383057,7.99379918306634,970000,-5.329666e-06,251.77862630152183,17.748091220855713,14.199473857879639,223.60432341692967,139.53708076346476,100,96,265.205902996588,0.2599151134490967,17.458168268203735,2.9825844764709473,0.03000783920288086,-0.0007092054
1828.7494390010834,7.3576371253186545,980000,-5.2953333e-06,253.5134365216389,17.661600589752197,14.214537858963013,224.78221493021934,140.20471723177377,100,97,265.1886393278306,0.26300048828125,17.370600700378418,2.9104185104370117,0.027999401092529297,0.0041642576
1846.5600199699402,9.075454502421591,990000,-5.2742143e-06,252.399789274832,17.79758095741272,14.24312424659729,218.60152623184734,139.72460159121206,100,98,266.9775896040541,0.31600022315979004,17.426581621170044,2.917365550994873,0.05499911308288574,0.006002834
1864.2661261558533,11.317580471859813,1000000,-5.2467585e-06,252.90361437456522,17.692107677459717,14.167097330093384,206.61761758185978,140.04974409752887,100,99,269.72222912585295,0.25949573516845703,17.4057035446167,2.9649951457977295,0.026908397674560547,0.008245421
1882.012371301651,9.651908160101295,1010000,-5.2286005e-06,256.64864905099995,17.733245611190796,14.219699144363403,217.31940859660102,141.5827340957283,100,100,271.2820658287823,0.3040022850036621,17.377243041992188,2.889498233795166,0.04999709129333496,0.0111267185
1899.963381767273,9.51882932195769,1020000,-5.228921e-06,255.49613467518031,17.93701148033142,14.354552745819092,225.09497394782252,141.174058106035,100,101,270.4286540906922,0.27300024032592773,17.63810133934021,3.022797107696533,0.025909900665283203,0.003376727
1917.990084886551,7.110775221261895,1030000,-5.200664e-06,259.9881359123546,18.0137038230896,14.460314512252808,235.93257824966167,143.22895540687173,100,102,273.4739302298261,0.2659142017364502,17.726703882217407,3.007098913192749,0.02008509635925293,0.0024990612
1936.1484203338623,8.628347982214509,1040000,-5.202203e-06,261.81511125449316,18.08579993247986,14.541104078292847,221.83567487845693,144.3969874550257,100,103,271.93524101018164,0.2780005931854248,17.783809185028076,2.9729323387145996,0.022998809814453125,0.002520623
1954.2571816444397,10.03552650101944,1050000,-5.15833e-06,261.0765582998006,18.09476065635681,14.486000061035156,227.61432904953887,144.26270972295436,100,104,275.2597390389697,0.2669999599456787,17.804762601852417,3.011709690093994,0.021997690200805664,0.0059750364
1972.1837711334229,15.41530513276799,1060000,-5.122767e-06,257.2478755286012,17.9135901927948,14.33022427558899,207.25322954036696,142.66724786857736,100,105,274.15171357160943,0.2740011215209961,17.61559247970581,3.0259041786193848,0.023996591567993164,0.0145450225
1990.1951093673706,12.581087018515394,1070000,-5.116036e-06,261.16707041053155,17.99833917617798,14.461937665939331,190.86013825966012,144.07531399691214,100,106,273.87753046316004,0.25500059127807617,17.71704125404358,2.98017954826355,0.025295734405517578,0.07362026
2007.981825351715,7.006296340167724,1080000,-5.075932e-06,264.3386362316441,17.773716688156128,14.263999462127686,240.1421494242502,145.27733371735914,100,107,276.1945582754005,0.26399970054626465,17.48871874809265,2.93717622756958,0.01999831199645996,0.020031221
