Time-Sampling,Time-Optimization,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,LossBefore,train-MaxReturn,train-MinReturn,LossAfter,train-StdReturn,Time-SampleProc,ItrTime,n_timesteps,Time,Itr,train-EnvExecTime,train-AverageDiscountedReturn
17.768351554870605,0.26200103759765625,213.09661952818365,100,14.499754905700684,1.2207031e-08,248.10228442968915,139.46313193767716,-0.17931625,33.38143469646707,0.017967939376831055,18.048320531845093,930000,1679.3404603004456,92,3.0129506587982178,121.72787069672061
19.488338708877563,0.28799939155578613,145.25004573461655,100,15.806737422943115,1.2207031e-08,218.3794216829099,121.91029285305119,-0.28021085,22.111043136668865,0.02200031280517578,19.798338413238525,940000,1699.1527984142303,93,3.3649401664733887,93.90177610805651
19.015932321548462,0.29199814796447754,229.3105474045207,100,15.44755482673645,4.2724608e-08,247.490410936767,202.6013961875144,-0.17017524,9.451766864042588,0.031000375747680664,19.340930700302124,950000,1718.5087287425995,94,3.254530429840088,126.32072649912269
17.898640394210815,0.251511812210083,229.45940153164298,100,14.632551193237305,0.0029822693,243.95965471761832,165.86217082889226,-0.59942305,12.953454856205356,0.018969297409057617,18.17012047767639,960000,1736.6918518543243,95,2.9882051944732666,124.89286703084977
18.79733395576477,0.27500033378601074,224.83965111555787,100,15.301462650299072,4.577637e-09,238.0270316620827,176.1036266582919,-0.09984419,10.935268438524757,0.02296757698059082,19.095301866531372,970000,1755.8001537322998,96,3.192563533782959,123.47366320082912
19.244120836257935,0.27899861335754395,209.63717379594124,100,15.710445404052734,4.577637e-09,228.6572232452811,180.50122168051635,-0.03618875,11.895751053309999,0.02496933937072754,19.54911994934082,980000,1775.3622765541077,97,3.2329370975494385,118.55858065761997
19.251291751861572,0.27152013778686523,182.70065878125936,100,15.730992794036865,-3.0517577e-09,214.05326668944411,139.74984678207872,-0.036975246,13.437856396683555,0.020996570587158203,19.543808460235596,990000,1794.9201431274414,98,3.220001697540283,108.02000235224527
19.163843393325806,0.27700018882751465,185.8343858016137,100,15.666150569915771,-1.5258789e-09,215.43294968664213,151.16953537268142,-0.10659127,15.206967681722201,0.02596259117126465,19.466806173324585,1000000,1814.4009494781494,99,3.2119109630584717,109.37028576240417
19.379760026931763,0.2739238739013672,204.45608790873163,100,15.796738862991333,-6.1035155e-09,226.89854067063806,156.86626365692678,-0.06132301,12.901010628897378,0.022044658660888672,19.67572855949402,1010000,1834.0896775722504,100,3.2905430793762207,117.15953479994285
19.232284545898438,0.2704653739929199,215.16693729175924,100,15.650416374206543,7.6293943e-10,231.83593114381048,155.95999083496386,-0.033025302,14.454757705695648,0.025967836380004883,19.529717206954956,1020000,1853.6323952674866,101,3.2759721279144287,120.79878725743663
17.796483039855957,0.2540009021759033,222.83907665822525,100,14.5398690700531,1.6212464e-09,235.8407228602732,179.37067863313447,-0.015441328,10.735967727285027,0.018962383270263672,18.069446325302124,1030000,1871.7149062156677,102,2.9958062171936035,123.43122368376967
18.19620156288147,0.3119981288909912,229.4908908403294,100,14.85694932937622,1.8310548e-08,236.2911265651029,188.76852556800398,-0.029870221,8.835805509165064,0.02197408676147461,18.5311758518219,1040000,1890.259080171585,103,3.0840468406677246,126.14141032977776
19.64324402809143,0.2589993476867676,233.8047162187368,100,16.002073764801025,-0.0022080536,237.95203793752293,225.6203878833348,-0.038741264,2.2671862175171285,0.01799941062927246,19.921243906021118,1050000,1910.1933233737946,104,3.3108315467834473,128.39518701515055
18.577977657318115,0.2519679069519043,233.8744797375399,100,15.088743448257446,-3.8146974e-09,241.09731749957194,223.66090656718785,-0.070116684,2.7381816087322277,0.02602982521057129,18.85597538948059,1060000,1929.0622987747192,105,3.1993587017059326,128.91475712053838
18.85674214363098,0.25553131103515625,237.21305140987573,100,15.34579062461853,-7.629395e-09,244.6449668748928,226.21107802413667,-0.033243153,3.856843538649287,0.025963544845581055,19.140235424041748,1070000,1948.2155339717865,106,3.242271900177002,130.41185012487048
18.555391311645508,0.3379976749420166,239.29599933854803,100,15.169501066207886,1.373291e-08,247.8362575461,224.36268756835952,-0.024111817,3.949528062158076,0.043006181716918945,18.937390327453613,1080000,1967.1659243106842,107,3.123753070831299,131.25053485706874
17.667956113815308,0.24199986457824707,240.4943306243877,100,14.417720794677734,-1.8310548e-08,250.48087130211087,220.66800461102508,-0.058808807,4.472673123858321,0.024970054626464844,17.935927391052246,1090000,1985.1148509979248,108,2.98928165435791,131.8623833054557
