train-MaxReturn,train-PolicyExecTime,LossAfter,Time-Sampling,train-AverageReturn,Time,ItrTime,train-AverageDiscountedReturn,train-MinReturn,Itr,train-EnvExecTime,LossBefore,Time-Optimization,train-StdReturn,Time-SampleProc,train-NumTrajs,n_timesteps
38.658485033546334,13.638673543930054,-0.3019247,16.596007585525513,-34.18805524524432,1008.3238363265991,16.8669912815094,-17.212093815927428,-71.74757311734321,59,2.7026093006134033,-0.00427605,0.24200129508972168,22.984897703353376,0.02898240089416504,100,600000
41.66077618311229,13.544858694076538,-0.2670696,16.486990213394165,-32.68404562905178,1025.0848298072815,16.747992753982544,-15.934721784600233,-71.51873416669831,60,2.6622819900512695,-0.0059265136,0.23400330543518066,20.692721716380493,0.026999235153198242,100,610000
30.07444321967762,14.16827392578125,-0.3458839,17.101642608642578,-32.28752126332011,1042.4654400348663,17.36761236190796,-16.325266759323714,-82.10470675380816,61,2.681147813796997,0.0089894775,0.2440016269683838,25.1200593379468,0.02196812629699707,100,620000
22.347983175673892,13.902293682098389,-0.4462538,16.83930540084839,-36.83279025657769,1059.5737142562866,17.095275163650513,-18.92034834546899,-71.03765437863782,62,2.6609771251678467,0.0016271485,0.23399996757507324,22.078300854222867,0.020970582962036133,100,630000
22.606454492658397,13.69733476638794,-0.53149056,16.62628173828125,-38.03303792650549,1076.4769933223724,16.891279935836792,-20.086622709756636,-74.55341554884895,63,2.678774356842041,0.002294043,0.24299931526184082,20.822408576916665,0.021998882293701172,100,640000
8.081055525734147,13.959999084472656,-0.4828068,16.899918794631958,-37.94655455238071,1093.6488785743713,17.158886909484863,-19.482636690528526,-74.22533802839227,64,2.673180341720581,0.016583472,0.2330005168914795,19.490118043528515,0.02596759796142578,100,650000
22.067475814959376,13.903597354888916,-0.6182627,16.829511880874634,-36.26221459036687,1110.7523889541626,17.09151029586792,-18.81875899036895,-74.84765861223374,65,2.6787683963775635,0.014409839,0.2349987030029297,21.139211215533916,0.025000333786010742,100,660000
30.449312702333685,14.029646873474121,-0.93968904,16.956115245819092,-35.83608622622415,1127.986477613449,17.22208857536316,-17.948714316272874,-79.023065134291,66,2.659952163696289,-2.841797e-05,0.2369985580444336,19.4688815268072,0.026998043060302734,100,670000
25.56836861873447,13.736919164657593,-2.0304806,16.62773370742798,-37.644142077871095,1144.8832128047943,16.88373351097107,-19.712312554631794,-72.56982373699682,67,2.6209676265716553,-0.01207373,0.23400115966796875,21.582393600172146,0.02199864387512207,100,680000
35.48150614357866,13.948472023010254,-3.599528,16.910857915878296,-41.75824787871882,1162.077036857605,17.18082618713379,-22.524261156131924,-77.14883721881964,68,2.690267324447632,0.018835492,0.24596571922302246,20.99754192391264,0.024002552032470703,100,690000
32.4001633155626,13.558470010757446,-5.3876185,16.443280458450317,-37.366169749363365,1178.7923166751862,16.702279567718506,-19.44555005785373,-68.50389841447462,69,2.619719982147217,-0.008693915,0.23599934577941895,20.661789219305188,0.02299976348876953,100,700000
14.790233612080062,13.571838855743408,-19.463171,16.44802975654602,-42.215996149498615,1195.5263092517853,16.72099256515503,-22.500904451191715,-66.98654942604256,70,2.6247456073760986,0.014102924,0.24500012397766113,18.479172591275976,0.026968002319335938,100,710000
1.8328527691343677,13.70477032661438,-22.092155,16.559911727905273,-43.10099832108542,1212.3672206401825,16.827911853790283,-22.752913492497004,-68.5407122123901,71,2.5295870304107666,-0.037373047,0.23699688911437988,16.969526601957664,0.030002593994140625,100,720000
6.56212196150478,13.874536752700806,-91.60849,16.841476440429688,-41.95843878857909,1229.482666015625,17.102445602416992,-21.862167750452315,-83.7582897439652,72,2.7010927200317383,0.005746289,0.2389984130859375,18.205324486189603,0.021000385284423828,100,730000
12.484265758329034,13.961337089538574,-144.95316,16.85585594177246,-40.755280698297916,1246.61852145195,17.12285566329956,-22.372863376655587,-67.83915499630943,73,2.6560375690460205,-6.1096194e-05,0.24200034141540527,20.516663885147928,0.024999380111694336,100,740000
108.34315263674485,14.025086164474487,-28.606113,16.787423610687256,3.6603780259610055,1263.681943655014,17.05042314529419,2.8565314822318095,-109.69318797198792,74,2.49544620513916,-0.013279296,0.24199843406677246,42.951817448700886,0.021001100540161133,100,750000
103.93183353421715,13.900936841964722,-13.424408,16.60527539253235,6.581985325703419,1280.5622169971466,16.867273569107056,3.903992323619425,-81.16062058544937,75,2.446479082107544,-0.005140912,0.24100136756896973,43.32603234636882,0.020996809005737305,100,760000
94.30693774197763,13.641479969024658,-12.472178,16.274990558624268,18.008009796463682,1297.1102094650269,16.535994052886963,10.755586915925226,-68.96880805901034,76,2.3685851097106934,0.010923481,0.23700213432312012,39.87291316025081,0.02200031280517578,100,770000
114.6475155213011,14.026495695114136,-3.690543,16.738587141036987,25.666198867397064,1314.1287689208984,17.005560874938965,14.467944975893536,-45.73442208116302,77,2.444833517074585,-0.007863318,0.2369680404663086,35.60103265314142,0.02900528907775879,100,780000
98.28025062533845,13.634270668029785,-1.4376497,16.271963357925415,23.578783643643938,1330.691701889038,16.549933195114136,14.091100467865074,-52.539120199762394,78,2.3984827995300293,-0.0072862185,0.2429964542388916,34.192918108507115,0.0319819450378418,100,790000
114.8608894280438,14.147071599960327,-0.017466113,16.95360493659973,29.182104749950245,1347.9172751903534,17.212573766708374,16.431194833598557,-47.24295343581784,79,2.5428738594055176,-0.039761815,0.23399710655212402,37.10588146064454,0.024971723556518555,100,800000
100.1202027577075,13.928323745727539,-0.0045475587,16.74530291557312,27.03861698881299,1364.9425756931305,17.01130247116089,15.396589197160496,-35.75399845586876,80,2.562678575515747,-0.0190167,0.23499822616577148,34.71812409925717,0.02899789810180664,100,810000
110.21405279088897,13.40200662612915,-0.031196607,16.183993339538574,26.408074468017222,1381.3985650539398,16.442992448806763,15.625819861868862,-61.43346533966325,81,2.5340218544006348,-0.013225684,0.2369992733001709,33.688354784634214,0.021999835968017578,100,820000
92.64395047554088,13.95314908027649,-0.01938501,16.777570009231567,24.501452432331916,1398.4500997066498,17.03953528404236,15.065379397507376,-47.12955490373053,82,2.5148212909698486,-0.011229712,0.24000000953674316,33.96993365926645,0.02196526527404785,100,830000
102.2860165944475,13.962648153305054,-0.026288476,16.74452018737793,26.258134034598793,1415.4675931930542,17.00549340248108,15.207704655503278,-37.452050564021114,83,2.509535312652588,-0.012094433,0.2369980812072754,33.94458739069615,0.02297496795654297,100,840000
105.6434939804554,13.5673828125,-0.023944482,16.237993955612183,15.929935480825373,1431.977585554123,16.496992111206055,9.128486107086927,-66.2536001209495,84,2.4148168563842773,-0.02347915,0.23600125312805176,35.26864133942267,0.02199530601501465,100,850000
105.73135165182359,13.968769311904907,0.01040017,16.729506492614746,30.093785186420085,1448.9830915927887,16.99350666999817,17.22169006445016,-44.99009031803869,85,2.509202480316162,0.017891077,0.23399996757507324,34.66096705172594,0.028999805450439453,100,860000
