LossBefore,Time,ItrTime,n_timesteps,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,LossAfter,Itr,train-StdReturn,Time-Sampling,Time-Optimization,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,train-AverageReturn,Time-SampleProc
-0.0011407349,399.60995054244995,17.965429067611694,220000,3.0584845542907715,14.358602285385132,210.26810533100988,-0.010984842,21,2.0714729547524215,17.70139980316162,0.2390282154083252,200.1907899363295,120.5021467836884,100,205.80673494195693,0.025001049041748047
-3.0994416e-09,417.5484085083008,17.923953771591187,230000,3.065023183822632,14.295374155044556,214.7896860035504,-0.02149533,22,3.2856710237492606,17.65242838859558,0.24652791023254395,196.0092201071423,120.42002902576098,100,205.99368183482363,0.023999691009521484
-6.1035155e-09,435.63049721717834,18.069088459014893,240000,3.0058295726776123,14.518487215042114,213.0358485064136,-0.0012220184,23,2.5563586668346683,17.804578065872192,0.2385091781616211,196.8367196325077,120.9240827607753,100,207.2163846895991,0.025001049041748047
1.525879e-08,453.86459827423096,18.22010064125061,250000,3.120504379272461,14.566592931747437,211.3288446745225,-0.036627203,24,2.9125373055287067,17.954577684402466,0.24241304397583008,195.48453298615402,119.77850727562333,100,205.06668392637945,0.02206563949584961
1.6784668e-08,472.2425272464752,18.36442232131958,260000,3.13219952583313,14.641075849533081,213.9018458135822,-0.017846856,25,2.863791511903778,18.08257246017456,0.25500059127807617,197.1672379249408,121.18185322680537,100,207.2108841957085,0.025849342346191406
6.1035155e-09,490.4569432735443,18.201416969299316,270000,3.0494983196258545,14.58062744140625,215.8741309238037,-0.0010338562,26,3.3386274330473342,17.931442737579346,0.24199771881103516,198.4623402037627,121.51017140117736,100,208.01589764492604,0.027976512908935547
6.1035155e-09,508.8165760040283,18.34663152694702,280000,3.150264263153076,14.574800491333008,216.13625358868958,-0.00758878,27,3.6273263131492706,18.0826678276062,0.24299907684326172,198.7037515254045,121.35518327712217,100,208.1697426039301,0.020964622497558594
6.1035155e-09,526.7571530342102,17.927577018737793,290000,3.0572431087493896,14.333027362823486,217.1048148807929,-0.006338269,28,3.280174967483174,17.66809630393982,0.24051260948181152,202.3077757643697,122.43150707864437,100,210.47863175966617,0.017997264862060547
9.536744e-10,544.6823365688324,17.912183046340942,300000,3.077669858932495,14.305155754089355,219.23441956176907,-0.0078072203,29,3.601352505178759,17.63418459892273,0.2500016689300537,203.03444239608723,122.55940005982667,100,211.23103730667953,0.02699756622314453
1.2207031e-08,563.4192564487457,18.722920656204224,310000,3.20430588722229,14.918552875518799,220.47579334946687,-0.012093563,30,3.3960114546336078,18.411914110183716,0.281038761138916,205.06976782415776,123.50551037667111,100,213.79718306820436,0.02900099754333496
1.2207031e-08,582.4618456363678,19.027586936950684,320000,3.17362642288208,15.302236080169678,226.76937003991236,-0.009444657,31,4.136118644298002,18.764588356018066,0.24399495124816895,200.87050207110372,123.93070582687525,100,215.8382273504015,0.017999887466430664
3.0517577e-09,602.1809449195862,19.70609951019287,330000,3.2968955039978027,15.812967538833618,227.8040032424104,-0.019091662,32,5.553322995184751,19.42410182952881,0.26199841499328613,197.8721559965198,123.60858986354832,100,216.69421895719398,0.018999338150024414
-0.0028252564,621.0991578102112,18.90421223640442,340000,3.1482622623443604,15.196237802505493,229.64963227428993,-0.030946527,33,5.923698027897196,18.633209943771362,0.24599814414978027,194.55459564066956,124.44873813610988,100,218.75675299779533,0.022998809814453125
-8.773804e-09,639.6106643676758,18.49750566482544,350000,3.112412452697754,14.855326414108276,231.65961576487163,-0.011840323,34,8.028202651919017,18.22850513458252,0.24599909782409668,181.04987876900623,125.11271540398491,100,219.4352945076813,0.022001981735229492
1.5258789e-09,657.6989407539368,18.075275182724,360000,3.053518772125244,14.460128784179688,230.68062553082112,-0.0046172487,35,6.96828245658252,17.80124020576477,0.2510373592376709,193.44624168470176,125.26122854798994,100,218.19458811900364,0.022997617721557617
1.2207031e-08,675.7598583698273,18.04791831970215,370000,3.0902187824249268,14.436307907104492,235.89290679645512,-0.025203113,36,7.128467806940685,17.788900136947632,0.23900151252746582,204.38418868211187,127.3238390974879,100,222.22322394150734,0.0189971923828125
0.0018968735,693.8368055820465,18.06294822692871,380000,3.0861740112304688,14.45691466331482,236.3017253708629,-0.0012769448,37,8.51856748826208,17.801949977874756,0.23999905586242676,168.57808310713156,127.879311176958,100,223.50826115527855,0.02099919319152832
-3.0517577e-09,711.9735331535339,18.123727560043335,390000,3.1130332946777344,14.43476128578186,234.3042250492867,-0.0109632565,38,6.7005006730347665,17.867762565612793,0.2369976043701172,193.44453876320566,126.89479343921748,100,221.292632990777,0.017968177795410156
-6.1035155e-09,729.7110533714294,17.724519968032837,400000,2.9633216857910156,14.245530843734741,232.7745227821999,-0.023405356,39,7.637376987407758,17.45900297164917,0.24551987648010254,163.48897858035957,127.3550647431961,100,222.64598889625296,0.018996477127075195
3.0517577e-09,747.9469792842865,18.22186017036438,410000,3.1248512268066406,14.545074701309204,233.15411490861894,-0.011519745,40,4.406145159051406,17.954861164093018,0.24200129508972168,207.30332198570702,129.0493145405161,100,226.900191378688,0.024997711181640625
1.2207031e-08,765.7904396057129,17.831461668014526,420000,3.058455467224121,14.248098134994507,232.1970294384018,-0.03190504,41,7.137403804655812,17.57046604156494,0.24196720123291016,197.3748179161163,125.36105993197103,100,218.44498378587178,0.01802802085876465
-9.536743e-09,783.8456857204437,18.042245864868164,430000,3.0263216495513916,14.487776279449463,234.8278208703222,-0.01737877,42,3.8580107196159776,17.767247915267944,0.24796772003173828,216.75229899653723,129.18609625813426,100,227.6959799206791,0.027030229568481445
-9.918213e-09,801.9892132282257,18.13052725791931,440000,3.0201523303985596,14.577174663543701,235.94629706039376,-0.009824073,43,5.855154957367971,17.871527194976807,0.24000334739685059,204.21980855686363,127.203681960178,100,222.94683568048652,0.018996715545654297
-6.1035155e-09,820.0010652542114,17.998854398727417,450000,3.056865692138672,14.377450466156006,231.29483986019548,-0.02261001,44,8.473493420951668,17.717854976654053,0.2539992332458496,189.7732710591578,126.50425080289398,100,220.84945393329343,0.025998830795288086
3.0517577e-09,838.0578880310059,18.0428249835968,460000,3.0645151138305664,14.43113398551941,234.31269425641068,-0.037018728,45,8.28035208999714,17.779855489730835,0.23900103569030762,186.80306006445738,128.07307855291347,100,224.54013737566348,0.022967815399169922
-1.373291e-08,855.9254009723663,17.854511499404907,470000,2.985823154449463,14.3539879322052,235.8180133529181,0.005226404,46,6.1541629215725235,17.596521854400635,0.2389981746673584,208.06938143000903,128.1607269271672,100,225.66785123074894,0.018991470336914062
