Time-Sampling,train-MaxReturn,Time-SampleProc,Itr,Time,train-StdReturn,train-AverageReturn,ItrTime,LossBefore,train-NumTrajs,LossAfter,n_timesteps,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,train-PolicyExecTime
16.663808584213257,30.491466778816225,0.006967067718505859,22,384.96774649620056,10.248482718148557,20.931971788507344,16.88977599143982,-0.001767102,100,-0.122722924,230000,0.21900033950805664,-7.467582362512549,2.4758238792419434,14.90361228078152,13.929402112960815
16.65077567100525,30.04368948543154,0.006999969482421875,23,401.85751819610596,7.690570663366783,22.695369788859747,16.876773595809937,0.0074808807,100,-0.13760567,240000,0.21899795532226562,-6.6678135415335325,2.5259296894073486,15.946571435637754,13.872588872909546
15.762996435165405,30.2626008054517,0.005999565124511719,24,417.8575119972229,9.310914641089033,21.2233842538113,15.986993312835693,-0.020663135,100,-0.12751794,250000,0.21699810028076172,-6.196066151670677,2.5009500980377197,15.294442189470217,13.045099258422852
16.703728437423706,31.711138938498138,0.006998777389526367,25,434.8002393245697,7.686958552888956,22.19607756617165,16.930727243423462,-0.0020134125,100,-0.1282771,260000,0.2200000286102295,-5.4492689973113535,2.5794007778167725,15.482758412853613,13.88152289390564
16.678518295288086,30.543275154936627,0.006997585296630859,26,451.7177531719208,8.29670861807871,22.084749147646402,16.904513597488403,0.007593506,100,-0.1382549,270000,0.21899771690368652,-5.037636684959323,2.5609562397003174,15.568743463313822,13.862473011016846
16.507627964019775,30.126889391171257,0.0070323944091796875,27,468.47238183021545,7.638462908586775,21.695445691540495,16.742625951766968,-0.011756759,100,-0.19541211,280000,0.22696566581726074,-1.3083052552629915,2.556419849395752,15.293014511325906,13.675203084945679
16.61339783668518,30.101657069217033,0.006998777389526367,28,485.3237805366516,8.929941243609983,21.137645574269413,16.838398218154907,-0.002498352,100,-0.15463881,290000,0.2180016040802002,-9.487803713365045,2.5054538249969482,14.731778347483084,13.843762636184692
16.640172243118286,30.14982527463678,0.0070002079010009766,29,502.2039523124695,9.314565070843953,19.937009006327372,16.867170333862305,0.0011277344,100,-0.14637236,300000,0.21799969673156738,-8.323700799293922,2.507970094680786,13.795503254686201,13.870901584625244
16.388439655303955,30.417986686419592,0.006999492645263672,30,518.8323905467987,10.127728798422348,19.247242935543728,16.615439414978027,-0.009420065,100,-0.112020254,310000,0.2200002670288086,-7.7283483698045226,2.41393780708313,13.444611588360722,13.712235927581787
16.43542456626892,30.67232207292403,0.00800013542175293,31,535.5188112258911,6.789067548684452,22.27088897314531,16.674422025680542,0.0056164428,100,-0.13714895,320000,0.23099732398986816,2.775056548642749,2.534233808517456,15.676507082512876,13.629599332809448
16.706995010375977,29.697785852573812,0.007001399993896484,32,552.4708032608032,8.256772992037698,21.804203417108532,16.938993215560913,0.0071677947,100,-0.11710547,330000,0.22499680519104004,-7.965232910609947,2.45977783203125,15.239574115515131,13.987696647644043
16.8221538066864,31.55011293146714,0.006997823715209961,33,569.5509510040283,8.172734456713826,21.613272972171487,17.067147731781006,0.003573346,100,-0.11542496,340000,0.23699712753295898,-5.148664358131645,2.555353879928589,14.917077409712283,14.020933628082275
16.68448257446289,31.853783718869728,0.005999326705932617,34,586.4824335575104,7.748949807939863,22.655382146820806,16.919482469558716,0.008352765,100,-0.13546118,350000,0.2259984016418457,-6.785898663967556,2.524885892868042,15.894970284274354,13.903515338897705
16.838993072509766,30.753334184585515,0.007032155990600586,35,603.570428609848,8.294714094621268,20.651214325691967,17.074995517730713,-0.010940879,100,-0.13605806,360000,0.22897028923034668,-5.203322998974479,2.5321033000946045,14.522976769104657,14.058396100997925
16.59066939353943,30.29314887999183,0.007025480270385742,36,620.4140951633453,9.300200329023646,20.015618970156332,16.81867027282715,-0.006423926,100,-0.1150867,370000,0.21997499465942383,-9.439395438855586,2.4633755683898926,13.893257965458071,13.877862215042114
16.777782917022705,29.772736471661457,0.007031440734863281,37,637.438878774643,7.548887297620861,22.24377017109842,17.01178240776062,0.018826898,100,-0.113294534,380000,0.22696805000305176,-6.30714179275529,2.5586297512054443,15.55855579081588,13.967459678649902
