LossBefore,ItrTime,train-AverageReturn,Time-Sampling,LossAfter,n_timesteps,train-PolicyExecTime,Time-Optimization,Time,Itr,train-StdReturn,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs
0.0038011353,16.6201069355011,-12.586956352557541,16.359143257141113,-0.0052439696,850000,13.510542631149292,0.23999786376953125,1412.0268065929413,84,1.5250172176156365,-15.854392479550214,-9.221041129274541,2.5925607681274414,-9.779967976383409,0.019964933395385742,100
0.014288837,16.395720958709717,-12.517601091812164,16.13272261619568,0.011441638,860000,13.308916091918945,0.24699926376342773,1428.4345285892487,85,1.6403503093857994,-15.871269209538946,-9.17491504106463,2.577700138092041,-9.228810746925213,0.01599907875061035,100
0.0008399803,16.452826738357544,-12.842008345138431,16.191865921020508,-0.00010557251,870000,13.309994459152222,0.24499726295471191,1444.8993558883667,86,1.5831152123457308,-16.668073645837957,-9.4527018469855,2.628242015838623,-9.55077676367173,0.01596355438232422,100
-0.013036963,16.982367992401123,-12.566983368164747,16.719398498535156,-0.01370845,880000,13.911209344863892,0.24100089073181152,1461.893725156784,87,1.6613219035752813,-16.341143295518958,-9.212387139895377,2.553776264190674,-9.317551888764656,0.021968603134155273,100
0.008638733,16.372880697250366,-12.335397575189315,16.105884790420532,0.007201538,890000,13.384298324584961,0.24700069427490234,1478.2796051502228,88,1.634558386988621,-16.212733116991153,-8.981985884272596,2.4864487648010254,-9.04980348693014,0.01999521255493164,100
0.009907263,16.3619863986969,-12.985300433703138,16.093990325927734,-0.0064301086,900000,13.373759269714355,0.24999642372131348,1494.653593301773,89,1.6679154319329206,-16.755817084543757,-9.553328233949294,2.453676223754883,-8.20787017234621,0.017999649047851562,100
-0.016756568,16.88098931312561,-12.393461101099426,16.618021965026855,-0.022046423,910000,13.812560319900513,0.2460005283355713,1511.5465822219849,90,1.5060636194234145,-16.08473954999567,-9.092717780435052,2.5682532787323,-8.875258616732866,0.016966819763183594,100
0.010497803,16.41772747039795,-12.290774193558265,16.145729303359985,-0.008531787,920000,13.478210926055908,0.2460005283355713,1527.9763088226318,91,1.5792210662132746,-15.659619788994123,-8.991970670344374,2.3981974124908447,-8.948013308320501,0.023960113525390625,100
0.010513794,16.662248849868774,-12.579580814452191,16.38428544998169,0.005287256,930000,13.54792308807373,0.2599978446960449,1544.6515572071075,92,1.4210287030517685,-16.01923845310011,-9.2467966500084,2.5773260593414307,-8.603925472158418,0.01796555519104004,100
-0.0021902588,16.716834783554077,-12.382174934143116,16.449838638305664,-0.0140604,940000,13.640308380126953,0.24399518966674805,1561.3813931941986,93,1.5733203822185051,-16.115274817484448,-9.119915204739964,2.5076816082000732,-9.065550166302835,0.02199530601501465,100
