Time-SampleProc,Time-Sampling,train-StdReturn,n_timesteps,train-EnvExecTime,train-AverageReturn,train-MinReturn,Time-Optimization,train-NumTrajs,train-MaxReturn,LossBefore,train-PolicyExecTime,Itr,Time,ItrTime,train-AverageDiscountedReturn,LossAfter
0.018997907638549805,18.08802556991577,10.83901095531599,230000,2.9878780841827393,179.78240008656113,95.08248813081461,0.2559993267059326,100,191.85996162285215,0.0062939455,14.830725908279419,22,413.98558378219604,18.363022804260254,101.77048367661116,-0.58425486
0.022000551223754883,18.03599977493286,2.2075190638780486,240000,2.958585739135742,192.79265434437636,187.14219965495394,0.24199843406677246,100,198.0209097535973,-0.0115046995,14.830176830291748,23,432.2985816001892,18.29999876022339,107.49413838672832,-0.70153475
0.02499675750732422,17.198981285095215,4.933826075277529,250000,2.8005917072296143,194.42637502785345,179.92923365905153,0.24300217628479004,100,201.6063000723609,0.0128584225,14.134946346282959,24,449.7795615196228,17.46798038482666,107.84372695869413,-0.16726668
0.022017478942871094,17.096197605133057,3.775437742604968,260000,2.78304386138916,187.39758643352982,167.7982127358869,0.2409663200378418,100,191.40746836888795,0.012248474,14.035564422607422,25,467.1517422199249,17.35918140411377,105.58410789891266,-0.12874629
0.020973920822143555,17.40488338470459,4.816284344129205,270000,2.8861007690429688,187.30238900264354,160.88111738759287,0.23999881744384766,100,191.43585408783352,0.010073901,14.25541615486145,26,484.8305985927582,17.66585612297058,105.66959924892619,-0.57605857
0.01999640464782715,17.113590478897095,8.485574136420631,280000,2.8379788398742676,185.02059663012994,155.3890381273632,0.24200034141540527,100,195.90408325984814,0.009621606,13.970293998718262,27,502.21918869018555,17.375587224960327,104.55075339613812,-3.517139
0.023984909057617188,17.216508150100708,11.040605552897347,290000,2.898210287094116,158.01552006537824,140.62811943024505,0.24699974060058594,100,187.69901545007633,0.009568671,14.058186769485474,28,519.7216644287109,17.489476919174194,93.12527857728323,-3.801042
0.018001556396484375,17.22697925567627,13.879054689420286,300000,2.783541202545166,124.02798523310271,97.36262970265389,0.2389979362487793,100,155.93063474430585,0.017439796,14.174519538879395,29,537.2196433544159,17.484978675842285,78.66487602403322,-4.2362957
0.024964570999145508,17.594027996063232,17.51923856046391,310000,2.904068946838379,116.75806659815082,81.99822643239564,0.2409987449645996,100,147.45572444431994,-0.010862487,14.42662525177002,30,555.0926365852356,17.859991312026978,75.43738266793089,-1.6015877
0.024999141693115234,17.734809637069702,26.57849889706874,320000,2.875459671020508,117.10838608206467,75.75492058451009,0.2519996166229248,100,184.7434595864877,-0.0031985473,14.607726812362671,31,573.1174445152283,18.011808395385742,74.81220435130678,-7.176064
0.022000789642333984,17.845335721969604,48.65931958061377,330000,2.98701548576355,53.655789804732976,-14.430083606157076,0.24299907684326172,100,137.2358952072494,-0.013945374,14.583255529403687,32,591.2407796382904,18.111334800720215,46.00028086060156,-2.6907518
0.018965482711791992,17.246013641357422,28.187991289643506,340000,2.915881395339966,16.48451965724683,-11.566435883360995,0.2500019073486328,100,150.73417757268984,0.019877978,14.060960054397583,33,608.7697603702545,17.514981031417847,26.898285261518478,-6.0233173
0.026016950607299805,17.459399938583374,27.10336061450428,350000,2.9986367225646973,32.36827968022609,-42.88184032145006,0.24198269844055176,100,80.5511405855282,0.0055377726,14.205212354660034,34,626.5101568698883,17.727399587631226,22.748461311572083,-12.673508
